,pc,ld,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,ma,pred
19208,2,167.9,84.0,4.8,52.5,14.0408,119.5845,12.8696,190.2915,9.332,181.965,9.143454445837396,195.174,14.5176,119.406,11.2808,159.5685,0,0
19209,1,125.5,63.0,5.6,84.0,15.7128,126.84,14.248,170.709,8.672,182.4585,10.2104,151.9245,15.9496,132.699,11.3224,177.408,3,0
19210,2,169.7,147.0,3.2,105.0,14.408,117.915,14.592,201.096,10.8424,188.1285,8.6504,147.8715,15.1416,122.86838824694618,10.9256,167.853,0,1
19211,4,130.92,73.5,6.4,52.5,13.9112,129.465,12.972,192.7905,9.8408,195.5835,9.0,145.0575,15.7032,98.931,10.6736,158.4555,1,0
19212,2,148.17,105.0,6.4,52.5,13.8744,121.1595,12.6312,183.141,8.756,186.69,8.4768,170.0055,15.448,122.86838824694618,13.508,178.7835,0,0
19213,2,176.07,42.0,9.6,52.5,14.2648,117.957,15.6592,187.4775,8.6112,188.9475,10.8232,162.498,13.3032,122.86838824694618,12.52185326061181,168.5308173850917,0,0
19214,3,141.52,21.0,4.8,52.5,15.5128,131.922,13.69768284260269,200.7915,10.5704,204.8025,10.1296,174.0165,15.6032,122.86838824694618,12.6512,180.9885,3,1
19215,3,104.78,21.0,3.2,52.5,15.1088,109.3575,12.4128,183.9705,9.7424,183.645,9.1624,154.7595,15.334764208456244,103.3305,13.4936,183.6555,3,0
19216,4,64.3,126.0,7.2,126.0,13.4288,129.696,13.3496,184.4745,9.6632,189.6405,9.704,188.118,16.296,141.141,13.3528,191.7195,1,0
19217,4,138.43,94.5,4.0,73.5,13.9392,121.3695,12.6256,186.816,10.2424,183.4245,9.7384,177.9855,14.7816,110.607,11.3152,168.5308173850917,1,0
19218,1,154.77,262.5,4.8,73.5,13.9328,140.007,13.69768284260269,181.7445,9.22,214.8825,8.9136,171.318,15.4952,149.856,11.9728,187.1835,3,1
19219,1,128.64,147.0,3.2,73.5,14.8624,127.365,13.4328,183.1305,8.9112,202.02,10.1176,161.322,14.4368,136.4685,11.1088,152.502,3,1
19220,0,55.14,73.5,6.4,42.0,13.3464,130.389,14.4936,181.0515,8.3432,193.8615,10.8312,170.8035,15.8672,116.613,12.9936,144.9735,2,0
19221,2,94.03,105.0,4.0,52.5,13.1432,143.829,13.964,190.8795,9.7304,205.7055,8.0248,164.3145,13.2824,121.317,14.2896,182.8365,0,0
19222,4,207.48,42.0,10.4,42.0,14.3256,131.523,14.9152,190.4805,9.8952,191.877,8.9936,166.5615,15.9192,137.823,12.5048,182.0385,1,0
19223,2,102.62,105.0,12.8,94.5,14.5424,117.18,14.0272,171.4125,10.076,210.9975,8.428,179.7915,15.334764208456244,132.93,10.4176,171.948,0,0
19224,1,135.61,126.0,0.8,84.0,13.7312,141.33,13.5936,181.02,10.5928,199.78686732152738,9.1144,178.6785,16.1656,107.2365,13.236,173.25,3,0
19225,4,135.24,126.0,4.8,63.0,14.5752,131.6595,14.04,175.917,9.3448,208.446,10.6872,134.0325,14.9336,93.975,13.1216,177.177,1,0
19226,2,77.69,52.5,9.6,52.5,13.384,119.238,13.448,178.6575,8.9104,208.9395,9.0592,173.8065,15.3488,122.262,12.52185326061181,149.3835,0,0
19227,4,135.25,73.5,2.4,73.5,14.8296,134.652,13.6248,204.9915,8.6592,212.8665,9.9584,121.569,16.3296,134.316,12.52185326061181,139.923,1,1
19228,0,157.53,42.0,15.2,31.5,12.3616,110.2605,13.4264,184.485,7.9664,211.8795,9.3288,171.255,16.2888,116.6445,11.792,161.5215,2,1
19229,0,149.64,63.0,6.4,31.5,14.0064,111.846,14.34,192.255,9.2552,204.183,8.4224,155.337,15.334764208456244,124.2255,13.8096,168.5308173850917,2,0
19230,4,107.57,52.5,10.4,136.5,13.6632,108.5175,14.276,182.9205,10.0792,202.7235,9.4808,158.4975,15.8696,122.86838824694618,13.2248,168.8505,1,1
19231,3,88.14,126.0,9.6,105.0,12.208,123.2073365962834,13.3368,206.787,9.124,185.976,9.8256,169.2395625349097,14.084,115.227,12.3696,191.961,3,1
19232,4,90.72,73.5,13.6,126.0,12.9808,127.533,14.1856,186.144,10.7704,201.999,8.6936,125.5485,14.4664,124.173,12.7368,147.5355,1,1
19233,2,163.27,52.5,2.4,84.0,13.9536,118.86,13.7752,169.953,8.86,181.2195,9.812,190.722,14.272,120.246,14.1536,173.922,0,1
19234,0,119.6,105.0,7.2,21.0,14.6824,147.5985,14.6768,181.776,10.196,200.445,8.7296,153.237,14.764,121.254,12.4824,186.081,2,0
19235,1,136.29,84.0,5.6,31.5,13.3632,121.674,13.5872,168.0945,9.5176,208.656,8.5008,167.8215,14.8576,122.86838824694618,12.3088,197.1585,3,0
19236,3,112.46,94.5,4.0,31.5,15.0552,120.6975,14.3072,173.9745,9.3952,200.2035,9.7264,161.2275,14.1832,101.997,12.6096,168.5308173850917,3,0
19237,4,77.07,94.5,12.0,42.0,13.8808,117.726,13.2464,185.3985,9.380174600844192,213.402,9.0808,150.8535,16.1128,118.293,12.0024,143.325,1,0
19238,0,126.18,31.5,11.2,10.5,14.7856,131.754,14.6856,184.38,9.2584,179.928,8.6304,163.9995,14.7264,128.4045,14.0424,185.0625,2,0
19239,3,136.68,63.0,3.2,52.5,13.688,115.416,13.69768284260269,181.272,10.7112,201.579,9.9608,169.596,14.688,106.0185,13.9448,179.0145,3,0
19240,3,127.89390483856542,52.5,4.8,105.0,13.4272,111.3735,14.2432,176.568,9.644,191.31,7.876,165.879,14.2024,100.59,13.516,186.3645,3,0
19241,2,88.25,63.0,4.8,73.5,15.204,117.663,15.1352,176.799,10.196,183.5085,8.944,182.742,12.7696,118.3035,14.624,161.3115,0,0
19242,0,123.9,21.0,4.8,52.5,13.82,138.978,13.504,197.043,10.0728,211.218,9.4336,185.136,16.3912,114.7755,11.8144,182.427,2,0
19243,0,134.64,84.0,1.6,94.5,13.4088,123.501,14.216,172.2525,9.380174600844192,215.481,8.9128,154.1295,16.8192,111.825,11.7608,144.5745,2,0
19244,3,127.01,73.5,3.2,94.5,16.636,113.1795,13.69768284260269,188.979,9.5952,200.1825,8.3496,161.3955,12.2216,151.9875,12.0672,147.8505,3,0
19245,4,155.7,94.5,16.0,63.0,14.3552,116.991,14.0448,172.2105,8.3448,202.1775,9.6776,158.5605,15.3384,108.633,11.6736,171.759,1,1
19246,3,209.82,52.5,6.4,21.0,13.5424,134.3895,14.884,171.8535,9.3304,201.1065,9.4688,171.5385,14.496,122.4615,13.048,187.845,3,0
19247,1,123.52,147.0,5.6,73.5,14.8,117.873,15.548,181.755,9.9608,207.0075,9.3288,172.3155,14.128,132.2265,12.252,176.4735,3,0
19248,0,170.48,84.0,12.0,42.0,13.8688,127.68,12.848,190.9845,8.9248,200.3295,9.3136,149.4675,17.4072,102.8265,12.1016,171.822,2,1
19249,1,118.25,147.0,1.6,10.5,12.944,130.7565,15.9648,176.211,10.1744,200.214,9.8704,184.716,14.0592,122.5245,12.2376,168.5308173850917,3,0
19250,0,163.08,52.5,8.8,42.0,14.78,117.999,14.9344,191.142,8.2616,177.5235,7.384,144.249,13.7944,148.302,13.4464,166.2885,2,0
19251,3,94.35,126.0,6.4,63.0,13.6496,124.341,14.9544,177.4605,10.4056,196.3185,10.5224,171.024,13.3648,114.87,13.348,177.3135,3,0
19252,4,116.2,31.5,11.2,63.0,13.1728,119.07,14.3552,181.1565,8.4832,179.424,9.9232,172.2,16.2296,102.228,13.1952,165.543,1,0
19253,3,235.16,42.0,4.8,21.0,13.6128,130.515,13.2032,186.8685,10.3232,200.907,8.5792,166.2255,15.334764208456244,113.631,11.9592,186.5745,3,1
19254,3,96.4,10.5,8.0,21.0,14.4016,124.8765,13.5536,176.2005,10.8616,196.623,7.7672,166.0995,12.8688,116.277,13.444,195.741,3,0
19255,3,93.62,168.0,6.4,21.0,13.9272,104.013,14.9568,172.6935,9.4552,205.7475,9.2448,160.9755,15.334764208456244,91.5075,12.244,148.2285,3,1
19256,3,117.14,31.5,4.0,21.0,14.2696,137.8755,13.6384,200.655,10.2256,196.077,7.2728,177.387,13.36,125.2545,11.968,183.729,3,1
19257,2,178.08,94.5,5.6,84.0,13.2584,132.6045,14.4344,173.4075,8.584,193.452,9.296,186.5535,13.5688,154.56,14.8512,162.5505,0,1
19258,3,94.85,189.0,2.4,52.5,16.1912,102.69,14.1064,183.0465,9.552,195.447,9.3272,175.518,14.4304,116.802,12.7912,181.0515,3,1
19259,3,98.23,105.0,4.8,42.0,13.6664,132.0795,13.2008,178.0275,9.9352,213.696,9.5488,180.201,15.8688,151.683,11.5608,173.1765,3,0
19260,1,112.58,168.0,4.0,21.0,14.1472,132.8355,12.7408,173.7645,9.6176,175.581,6.988,165.8895,16.5184,133.0665,12.5232,183.624,3,0
19261,0,103.23,42.0,8.0,21.0,13.6488,129.927,12.9312,194.817,9.972,188.1915,7.9616,189.861,16.4224,109.452,12.7832,174.3,2,0
19262,2,81.6,10.5,6.4,115.5,14.7368,121.59,13.7984,169.743,8.8152,204.603,9.3896,160.65,16.5792,115.668,11.3648,166.5405,0,0
19263,0,116.85,52.5,9.6,42.0,13.5512,124.236,12.0408,176.19,9.5616,190.6695,9.8336,169.2395625349097,16.6128,116.508,12.94,183.099,2,0
19264,0,110.17,0.0,9.6,10.5,14.2592,121.947,12.688,189.084,10.224,204.456,8.9232,173.4075,16.464,120.2145,13.3432,146.076,2,0
19265,0,87.81,73.5,7.2,94.5,12.936,125.034,12.3024,175.5915,8.5128,198.9645,8.752,154.203,14.052,97.146,12.2016,184.0965,2,0
19266,1,84.73,84.0,0.8,21.0,14.932,136.08,13.5616,197.3685,10.6888,220.7205,9.1944,174.4365,14.1216,133.0245,14.4256,143.997,3,0
19267,4,143.14,126.0,13.6,84.0,13.9344,128.0265,14.072,180.7575,9.4712,185.808,8.904,169.2395625349097,16.6728,107.583,11.8584,175.665,1,0
19268,4,108.57,105.0,8.8,94.5,13.808,132.8565,14.1424,170.6775,10.2856,193.1475,8.7816,182.679,14.5168,164.451,12.2176,180.3795,1,1
19269,0,161.15,94.5,6.4,52.5,14.6128,104.937,13.9192,191.352,9.028,196.4655,9.0624,188.3175,18.336,172.515,12.1624,168.5308173850917,2,1
19270,3,174.68,84.0,7.2,21.0,13.372,143.199,14.1352,200.1405,9.5112,191.016,8.8304,174.7515,13.196,89.7015,14.0984,173.1555,3,1
19271,1,111.92,21.0,6.4,105.0,13.6576,127.344,12.9864,172.011,8.8176,206.6085,10.5168,169.2395625349097,15.7736,143.6085,12.1168,181.5765,3,0
19272,4,97.64,94.5,12.0,52.5,13.6496,118.692,12.9384,200.487,9.5312,193.7775,8.5128,173.649,15.3096,132.405,12.52185326061181,144.9945,1,0
19273,0,149.78,52.5,12.0,63.0,13.9328,129.4755,14.1448,173.061,9.6288,185.262,8.6336,176.526,17.1792,132.111,12.5528,146.8425,2,0
19274,2,124.05,84.0,8.0,63.0,14.9816,132.636,13.984,182.385,9.9512,196.329,10.4952,181.7655,15.104,127.0815,10.684,189.7035,0,0
19275,0,110.95,94.5,5.6,52.5,14.908,125.202,14.2976,181.8285,8.3672,186.081,11.0008,155.61,16.5608,132.321,11.4016,172.515,2,0
19276,0,149.68,84.0,4.0,42.0,15.1752,112.623,13.6672,198.8175,9.68,196.5705,9.4064,173.46,16.2968,100.5795,12.3464,155.9565,2,0
19277,3,267.84,63.0,11.2,52.5,15.232,115.3425,14.0648,180.8205,9.576,205.0125,7.936,174.3105,14.8176,131.46,13.512,202.083,3,1
19278,2,154.19,31.5,9.6,63.0,13.796,126.378,12.8792,180.2955,9.0424,206.2935,8.764,153.594,16.656,122.86838824694618,11.58,188.685,0,1
19279,2,103.62,63.0,14.4,115.5,13.5592,119.4375,14.4584,176.3685,8.4952,187.047,9.1144,163.5585,14.0384,131.2395,15.008,186.774,0,1
19280,3,103.83,94.5,6.4,63.0,16.764,126.441,13.1408,184.5165,9.272,185.325,9.2784,159.4005,16.1536,130.074,12.736,171.8745,3,0
19281,3,224.69,31.5,7.2,84.0,15.2312,115.164,14.5832,184.7055,9.380174600844192,204.8655,9.24,172.9875,14.7736,105.336,13.1896,163.9155,3,0
19282,2,131.55,31.5,4.8,94.5,14.9728,116.823,13.844,192.465,9.396,198.6495,9.3328,151.074,17.2824,121.2435,12.0408,156.891,0,0
19283,4,116.31,31.5,6.4,63.0,14.3536,131.754,14.4288,190.239,7.796,206.934,8.9744,142.737,15.8272,157.1115,13.0808,116.529,1,1
19284,1,133.72,126.0,4.0,73.5,14.4696,136.416,14.4712,171.99,9.3792,196.602,8.8104,178.8885,14.6968,149.604,11.5368,168.5308173850917,3,1
19285,1,133.19,94.5,3.2,42.0,13.6352,113.8095,14.212,196.56,8.796,172.7145,8.1352,161.07,15.1128,122.86838824694618,12.52185326061181,162.687,3,0
19286,1,105.69,147.0,3.2,10.5,14.5408,128.079,13.69768284260269,160.356,10.3288,199.7835,9.392,166.4775,15.7984,164.6505,11.9472,179.6655,3,0
19287,2,165.85,73.5,7.2,52.5,14.8968,128.499,15.3376,194.1135,9.380174600844192,206.871,9.3392,146.2755,15.7752,130.368,12.52185326061181,155.211,0,0
19288,3,80.31,31.5,9.6,94.5,15.4032,112.4445,14.28,171.5385,9.864,195.6675,9.3408,166.005,12.904,133.539,11.1824,219.8385,3,0
19289,4,247.67,63.0,14.4,63.0,13.8448,103.2255,13.2184,182.721,8.8704,193.0005,8.2512,153.5415,14.8984,111.0585,12.52185326061181,168.5308173850917,1,0
19290,4,152.01,84.0,12.8,84.0,14.316,134.5995,13.0976,190.05,10.3928,203.301,8.3896,181.5555,15.1432,152.9745,13.1696,172.1685,1,0
19291,0,113.22,105.0,8.0,31.5,13.6,115.857,13.372,193.2525,9.380174600844192,195.216,9.4144,175.8435,15.334764208456244,118.4925,13.9616,146.328,2,0
19292,0,77.96,31.5,10.4,42.0,15.028,127.4595,13.6096,175.287,8.484,203.91,9.2008,178.3215,16.0696,116.7705,12.7632,171.7485,2,0
19293,2,150.17,105.0,5.6,21.0,13.1936,128.8665,13.3112,162.54,9.5648,200.109,7.9368,196.5705,15.2056,118.6605,13.0496,179.403,0,0
19294,4,89.63,73.5,10.4,63.0,15.6272,114.933,12.9448,184.6005,10.8224,203.679,9.8496,134.4945,15.0112,122.86838824694618,13.0672,155.9775,1,0
19295,4,121.44,73.5,12.0,63.0,15.408,116.6445,13.524,198.114,10.4848,197.5785,10.092,191.226,14.3832,140.364,12.52185326061181,179.9595,1,0
19296,3,193.06,63.0,3.2,94.5,14.752,159.117,14.6144,186.0285,10.6768,199.458,9.6304,170.5515,14.6624,112.371,13.6192,174.594,3,0
19297,4,91.15,73.5,4.0,63.0,14.5968,118.083,13.848,190.3965,10.576,221.109,7.456,199.7415,15.5288,122.7135,12.9624,180.243,1,0
19298,3,139.64,63.0,7.2,21.0,14.6424,121.38,13.544,169.7115,10.1168,218.1795,9.424,172.8825,16.5528,94.5315,11.9912,152.481,3,0
19299,0,182.44,84.0,8.0,84.0,14.752,125.223,14.4352,189.735,10.192,188.3595,10.0352,180.033,16.3592,117.7155,12.6336,131.292,2,0
19300,4,211.25,168.0,4.8,10.5,14.3688,101.157,13.016,175.0455,9.7328,197.526,9.9672,176.652,15.5512,122.86838824694618,13.2336,184.905,1,0
19301,4,125.14,42.0,9.6,21.0,14.0256,122.4825,15.6248,171.276,6.8832,205.7685,9.808,175.287,16.8624,139.986,11.884,194.418,1,0
19302,0,104.91,105.0,4.8,63.0,13.9952,88.809,14.1752,154.854,8.3256,192.8325,10.4264,151.473,16.4384,120.4035,12.712,150.1605,2,1
19303,3,118.78,147.0,5.6,63.0,12.848,129.6855,13.2296,184.4745,9.9656,206.9865,8.444,178.563,12.6448,120.1935,12.1368,163.401,3,1
19304,2,88.74,42.0,1.6,84.0,15.5104,110.208,13.48,193.2525,10.2848,205.359,9.8792,176.232,12.096,126.966,15.0128,166.2255,0,1
19305,3,106.59,0.0,6.4,52.5,14.032,123.606,13.8336,183.897,8.5504,204.3405,9.7464,161.6475,14.308,122.052,12.6128,191.6985,3,0
19306,4,80.64,94.5,8.8,63.0,14.5848,127.47,12.9752,168.3675,10.152,208.845,9.5504,157.794,13.8472,111.006,12.6224,168.8715,1,0
19307,2,86.68,63.0,7.2,52.5,13.7304,131.733,11.9016,183.8943132959058,9.8568,194.5125,9.0352,161.07,15.1904,126.7875,11.7392,155.7675,0,0
19308,2,96.46,94.5,10.4,105.0,15.3576,123.606,12.9992,183.6555,9.3192,209.2965,9.1536,168.9345,13.7848,123.816,13.5816,157.0695,0,1
19309,1,113.72,157.5,0.8,21.0,14.7496,120.6975,13.4864,190.9425,8.5752,209.0865,9.7872,172.095,12.9432,121.338,13.1224,164.1465,3,0
19310,3,83.31,73.5,4.8,63.0,14.1184,128.1525,15.0232,183.561,9.9144,199.101,7.9648,167.811,15.6368,117.6105,12.5912,146.2545,3,0
19311,0,165.31,63.0,11.2,31.5,14.332,133.5495,13.9552,181.083,8.968,203.385,10.0744,162.12,16.5176,119.994,12.5032,138.9045,2,0
19312,0,86.73,73.5,5.6,94.5,13.4408,120.3615,13.3192,194.46,8.5536,189.021,9.1168,158.1405,15.648,116.7705,13.2096,120.12,2,0
19313,1,103.18,157.5,3.2,63.0,14.1608,134.2425,13.6576,176.4525,7.8088,209.559,8.1472,158.2455,14.1528,128.6985,12.2792,149.373,3,1
19314,0,199.59,0.0,13.6,0.0,12.572,106.2495,12.7336,183.0675,10.6224,204.2985,7.7272,186.9525,16.7936,118.083,12.1792,150.969,2,0
19315,2,163.95,21.0,6.4,147.0,13.5,118.188,13.4072,169.092,9.1232,184.401,8.7024,189.315,16.1304,141.4455,10.9976,178.332,0,0
19316,2,226.55,84.0,6.4,73.5,13.4536,135.891,13.892,189.798,9.716,198.3135,7.8016,132.93,14.8904,115.9305,15.2528,165.5535,0,1
19317,1,282.62,21.0,0.0,84.0,13.452,124.152,12.1208,177.9435,8.9744,205.5375,9.0728,156.681,17.8688,131.964,12.0872,168.5308173850917,3,1
19318,0,152.41,63.0,4.0,73.5,14.1296,126.2625,14.7848,171.906,8.1968,203.658,9.1392,169.2395625349097,15.0344,140.112,12.52185326061181,183.33,2,0
19319,0,152.08,21.0,4.8,73.5,14.7544,134.6415,13.9648,178.71,11.272,212.3415,8.1224,186.9945,14.7616,150.0555,12.7392,193.9875,2,0
19320,0,99.33,52.5,5.6,21.0,14.524,123.438,14.036,176.022,8.4832,193.137,8.9784,202.6395,15.0512,112.2555,13.0648,162.204,2,0
19321,2,145.08,52.5,0.8,136.5,14.144,136.4265,13.2568,183.96,10.3528,203.4165,9.0048,159.4425,16.564,116.8755,12.5976,168.063,0,0
19322,0,138.49,42.0,8.8,21.0,12.4456,119.3535,13.7776,172.0005,9.380174600844192,209.1285,9.0608,169.2395625349097,17.5632,133.7385,13.8968,165.4695,2,1
19323,1,85.28,84.0,0.8,21.0,14.8576,145.173,13.6648,186.984,8.8128,184.968,7.5888,161.847,15.4128,134.7885,12.128,164.22,3,0
19324,1,83.22,126.0,2.4,105.0,14.4592,124.4985,13.5432,197.2635,9.4552,199.78686732152738,8.964,171.423,15.7272,123.3645,12.52185326061181,168.5308173850917,3,0
19325,3,147.75,105.0,5.6,84.0,13.504,118.293,13.7096,192.2025,9.2872,211.3335,8.8936,163.275,16.1336,122.86838824694618,11.172,140.385,3,1
19326,0,127.61,105.0,7.2,52.5,13.584,128.1,13.0424,157.3845,8.596,199.941,10.296,134.82,14.0096,133.35,12.7696,166.488,2,0
19327,1,150.19,63.0,0.8,63.0,14.7024,125.6115,14.0408,187.6035,11.032,194.4705,9.2296,174.153,14.504,122.619,13.0856,168.5308173850917,3,0
19328,1,95.27,199.5,4.0,42.0,14.448,123.2073365962834,13.8792,168.903,10.6688,204.141,7.9968,171.3285,16.0888,144.711,12.4128,196.581,3,0
19329,0,163.88,73.5,9.6,52.5,13.3704,130.6095,14.4216,182.049,8.992,201.7365,9.0784,158.55,17.072,145.32,11.9216,147.672,2,1
19330,3,114.99,136.5,5.6,0.0,14.7048,139.6815,13.9288,179.0145,9.0808,186.795,8.8144,161.4795,16.4752,131.124,11.176,125.3595,3,0
19331,2,122.39,21.0,0.8,126.0,15.1544,109.893,14.2024,182.0175,9.2552,191.919,9.3792,185.1465,14.1496,106.533,13.7784,179.5605,0,1
19332,2,104.59,63.0,4.8,73.5,14.7136,126.0,14.0024,218.0115,11.2472,204.141,9.1488,189.063,12.9048,128.6145,13.888,157.227,0,0
19333,3,140.48,52.5,6.4,52.5,14.432,97.9545,14.1608,185.2095,10.24,209.1075,9.143454445837396,172.893,14.0768,106.1655,12.7496,191.478,3,0
19334,4,136.86,115.5,3.2,105.0,15.5064,128.982,13.1976,195.468,9.380174600844192,199.5,9.1488,183.456,14.9608,124.8765,12.4688,186.6795,1,1
19335,0,82.91,52.5,2.4,115.5,14.3776,121.758,12.4176,178.332,9.3648,184.7055,9.272,169.2395625349097,16.2888,101.1885,10.8488,148.071,2,0
19336,0,107.22,52.5,10.4,84.0,13.0176,132.4575,14.6264,191.268,10.58,186.732,9.5776,169.2395625349097,13.8096,122.4825,12.5112,181.776,2,0
19337,2,120.52,63.0,3.2,73.5,14.4376,121.38,14.2088,183.4665,9.3448,213.8535,8.5024,172.809,15.776,120.5925,11.892,169.9845,0,0
19338,3,153.11,31.5,8.8,21.0,14.1384,138.3795,13.6368,182.7105,8.536,199.78686732152738,10.0608,172.3155,15.0264,140.3745,12.5496,154.77,3,0
19339,2,106.83,31.5,3.2,84.0,13.1912,121.9155,14.3984,173.922,9.2792,187.257,9.143454445837396,167.5695,15.3376,122.86838824694618,12.52185326061181,142.191,0,0
19340,3,96.44,84.0,4.8,63.0,12.6528,100.695,13.8984,183.8943132959058,9.380174600844192,188.139,8.7168,165.459,14.2032,117.474,11.8088,182.049,3,1
19341,4,155.57,84.0,2.4,63.0,15.0024,119.6265,13.2824,159.6525,8.3072,202.4505,10.1016,178.899,15.8632,104.5065,12.6504,163.4115,1,1
19342,2,126.02,105.0,4.0,42.0,14.7632,104.202,11.9208,186.753,8.6,199.9305,9.0568,184.464,13.1952,121.5585,13.9184,166.026,0,0
19343,1,150.11,115.5,0.8,42.0,15.1856,126.882,13.8464,174.699,9.4424,205.38,8.564,176.778,14.8144,126.0315,12.3576,192.2655,3,0
19344,2,115.48,63.0,8.8,52.5,14.4816,132.51,12.4,173.397,10.4568,208.53,10.136,177.681,12.5832,133.686,11.3312,171.087,0,0
19345,3,147.3,168.0,4.8,147.0,14.241585379434216,125.265,13.2824,176.0535,9.5672,186.0495,9.3408,163.1805,16.0056,142.1385,12.9592,160.419,3,0
19346,2,100.08,84.0,7.2,147.0,13.2656,117.684,14.3304,175.1715,8.6024,189.336,8.084,182.427,16.5968,122.2305,12.0168,175.6755,0,0
19347,3,135.16,0.0,5.6,21.0,12.7976,120.015,14.476,189.861,9.808,191.73,9.143454445837396,164.1045,14.9896,103.5195,11.7824,127.7325,3,0
19348,3,139.51,0.0,10.4,31.5,15.4016,129.4755,13.0296,177.9225,10.2384,199.9305,9.0176,171.927,15.3168,122.8605,11.132,171.4125,3,1
19349,4,132.11,73.5,11.2,126.0,14.241585379434216,112.2765,13.5992,179.487,9.4248,223.7445,9.0592,168.21,14.7792,137.298,12.9664,174.8985,1,0
19350,4,98.61,21.0,8.0,42.0,15.3952,113.5575,12.944,184.632,9.2504,226.17,9.204,130.452,14.3472,144.6165,11.9568,164.0205,1,1
19351,0,199.59,126.0,4.8,0.0,15.3976,97.0935,13.3376,202.7235,8.5944,184.317,9.1096,150.3705,16.2272,130.6935,12.52185326061181,165.207,2,0
19352,1,117.25,63.0,3.2,94.5,14.6472,125.0865,13.8136,168.651,9.9336,190.869,9.2424,192.486,14.5896,122.7345,12.52185326061181,165.1965,3,0
19353,1,127.89390483856542,84.0,4.8,115.5,13.6384,133.455,14.22,192.738,8.4552,208.929,10.66,162.6555,16.5488,128.73,13.4112,168.5308173850917,3,0
19354,2,95.35,105.0,9.6,73.5,14.4472,133.3815,12.7648,194.355,8.9328,207.9105,9.0024,169.2395625349097,16.2376,111.174,13.5392,187.194,0,0
19355,0,104.2,52.5,9.6,63.0,14.168,111.4785,12.4112,188.7795,9.6696,178.584,8.5272,174.615,17.7352,135.8595,14.2904,153.6675,2,1
19356,1,114.02,63.0,1.6,31.5,14.0832,146.748,13.6856,198.9015,8.5488,197.883,9.2032,173.4705,16.144,111.258,11.9336,184.044,3,0
19357,2,138.77,84.0,8.0,84.0,13.488,100.6635,13.1336,179.1615,10.3144,195.72,9.1192,197.7885,17.0176,94.7415,12.8632,160.23,0,0
19358,3,97.37,21.0,4.8,10.5,12.8536,140.553,13.3632,190.5435,9.544,202.86,8.5064,161.805,13.1256,104.328,12.6512,168.5308173850917,3,0
19359,3,104.59,84.0,4.8,42.0,14.26,123.228,13.8152,204.5085,8.58,196.938,8.02,180.096,16.0,114.6705,12.0944,165.564,3,1
19360,0,84.86,84.0,8.8,21.0,14.6584,118.6815,14.3712,182.238,8.7104,197.946,9.4248,166.6455,14.4608,116.0775,12.0936,180.957,2,0
19361,3,82.33,73.5,8.8,63.0,13.7048,133.5495,14.1616,168.042,7.8776,206.808,10.564,161.1225,16.5744,137.235,11.6208,143.9865,3,0
19362,0,171.95,63.0,7.2,21.0,13.7048,109.3365,13.4408,183.1305,9.5184,186.27,9.504,181.8075,14.3616,90.069,13.1688,170.6565,2,1
19363,3,155.13,231.0,3.2,73.5,13.796,128.814,14.376,164.7975,8.9688,188.1495,8.4504,169.344,15.4408,105.861,11.8912,160.524,3,0
19364,4,144.27,84.0,9.6,94.5,14.241585379434216,136.731,13.3472,174.405,8.8864,207.9,8.632,151.011,14.1168,117.642,11.7608,157.689,1,1
19365,0,136.68,157.5,4.0,73.5,12.7888,121.443,12.4208,188.6535,10.1112,202.839,9.3824,164.6505,16.0272,123.7215,13.0824,167.454,2,0
19366,4,324.57,84.0,8.0,73.5,15.164,122.2515,13.1968,173.061,8.6792,194.9955,7.6864,159.264,16.1176,117.6315,14.3304,150.8955,1,0
19367,1,135.85,94.5,4.8,31.5,15.7304,125.0235,14.7352,174.4995,10.0208,192.486,9.3232,159.6525,14.08,120.8235,11.0968,161.2905,3,0
19368,3,83.93,105.0,8.0,147.0,13.9144,129.2235,15.1056,184.947,9.7168,200.382,8.5288,172.956,14.7456,116.928,12.2608,174.9195,3,0
19369,2,111.47,73.5,8.8,42.0,13.736,110.9325,15.172,183.183,9.4592,211.029,10.2248,176.169,14.504,125.643,12.52185326061181,157.3635,0,0
19370,4,74.22,21.0,11.2,84.0,15.2216,127.197,13.69768284260269,193.326,8.4064,189.0315,8.7176,170.709,14.6936,105.042,12.9856,179.655,1,0
19371,3,126.68,147.0,5.6,31.5,14.2712,140.9415,11.9488,179.4345,9.7744,208.467,7.0384,176.9355,15.3936,122.86838824694618,12.616,166.719,3,0
19372,3,100.93,126.0,3.2,73.5,15.1216,111.993,14.1536,170.8035,8.9216,190.0605,10.9408,168.5985,14.5736,123.396,13.348,183.6555,3,0
19373,1,112.72,105.0,3.2,52.5,13.36,123.6795,13.848,194.1975,9.6848,184.8315,9.172,166.824,14.5608,126.672,12.7008,154.9065,3,0
19374,0,155.84,63.0,12.8,94.5,14.2184,113.442,13.2616,188.412,7.7376,204.2355,8.0176,174.51,16.008,114.03,12.9256,154.518,2,1
19375,1,144.94,63.0,4.8,136.5,14.6432,110.901,12.9808,163.044,10.2864,192.78,10.6152,173.8065,16.7744,160.5555,13.6712,157.4055,3,0
